HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.KeyTerm,Input.Sentence,Input.System1,Input.System2,Input.Reverse,Input.SentenceNumber,Input.text1,Input.text2,Answer.Compare Quality of System Output.label,Answer.utterance,Approve,Reject
3XT3KXP24Z4MC7XNUXAJBD93CEP6IE,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:10 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:10 PST 2019,,,3HUTX6F6VVTADCMIVSGMUHK1IIK2OA,A3T1HG9HAJYGWX,Submitted,Sun Feb 24 20:15:55 PST 2019,Sun Feb 24 20:22:07 PST 2019,Wed Feb 27 20:22:07 PST 2019,,,,372,0% (0/0),0% (0/0),0% (0/0),idea,"In philosophy , ideas are usually taken as mental representational images of some object .","Relation: are, Related to: as mental representational images of some object<br/>Relation: taken, Related to: as mental representational images of some object","Relation: is a, Related to: usually taken as mental representational of object<br/>Relation: has the property, Related to: images some",1,1,,,3 - Cannot tell: Both are equally good/bad,both are relating same meaning,,
3XT3KXP24Z4MC7XNUXAJBD93CEP6IE,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:10 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:10 PST 2019,,,3IGI0VL648Q62YBBHBE6M5NZTDBONN,A1U2BPOD8PSBF4,Submitted,Sun Feb 24 20:28:50 PST 2019,Sun Feb 24 20:29:23 PST 2019,Wed Feb 27 20:29:23 PST 2019,,,,33,0% (0/0),0% (0/0),0% (0/0),idea,"In philosophy , ideas are usually taken as mental representational images of some object .","Relation: are, Related to: as mental representational images of some object<br/>Relation: taken, Related to: as mental representational images of some object","Relation: is a, Related to: usually taken as mental representational of object<br/>Relation: has the property, Related to: images some",1,1,,,3 - Cannot tell: Both are equally good/bad,it;s verry good in the work,,
3XT3KXP24Z4MC7XNUXAJBD93CEP6IE,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:10 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:10 PST 2019,,,3VAR3R6G1Q7LZRO7B9PN48X44ICO8Z,A1HNR6OIRFCEHS,Submitted,Sun Feb 24 20:26:28 PST 2019,Sun Feb 24 20:26:54 PST 2019,Wed Feb 27 20:26:54 PST 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),idea,"In philosophy , ideas are usually taken as mental representational images of some object .","Relation: are, Related to: as mental representational images of some object<br/>Relation: taken, Related to: as mental representational images of some object","Relation: is a, Related to: usually taken as mental representational of object<br/>Relation: has the property, Related to: images some",1,1,,,2 - System 2,can give more options,,
36AZSFEYZ46X4PYIPVQA1ILPYHWBV1,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,34YB12FSQZUCS39DHRMY4HPXX1BGMT,A1HNR6OIRFCEHS,Submitted,Sun Feb 24 20:44:10 PST 2019,Sun Feb 24 20:44:56 PST 2019,Wed Feb 27 20:44:56 PST 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),hue,"Hue is one of the main properties -lrb- called color appearance parameters -rrb- of a color , defined technically -lrb- in the ciecam02 model -rrb- , as `` the degree to which a stimulus can be described as similar to or different from stimuli that are described as red , green , blue , and yellow '' , -lrb- which in certain theories of color vision are called unique hues -rrb- .","Relation: is, Related to: one of the main properties -lrb-","Relation: has the property, Related to: one of the main properties -lrb- called color appearance parameters<br/>Relation: has the property, Related to: described<br/>Relation: has the property, Related to: described as red , green , blue ,<br/>Relation: is a, Related to: -rrb-<br/>Relation: is a, Related to: called unique hues -rrb-<br/>Relation: is defined as, Related to: a color , -lrb- in the ciecam02 model -rrb- , as `` the degree to which as similar to or different from stimuli that and yellow '' , -lrb- which in certain theories",1,1,,,1 - System 1,1 is too simple,,
36AZSFEYZ46X4PYIPVQA1ILPYHWBV1,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,3OUYGIZWR84L22V5V5PN0TWCVPVP0T,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:09:28 PST 2019,Sun Feb 24 20:10:32 PST 2019,Wed Feb 27 20:10:32 PST 2019,,,,64,0% (0/0),0% (0/0),0% (0/0),hue,"Hue is one of the main properties -lrb- called color appearance parameters -rrb- of a color , defined technically -lrb- in the ciecam02 model -rrb- , as `` the degree to which a stimulus can be described as similar to or different from stimuli that are described as red , green , blue , and yellow '' , -lrb- which in certain theories of color vision are called unique hues -rrb- .","Relation: is, Related to: one of the main properties -lrb-","Relation: has the property, Related to: one of the main properties -lrb- called color appearance parameters<br/>Relation: has the property, Related to: described<br/>Relation: has the property, Related to: described as red , green , blue ,<br/>Relation: is a, Related to: -rrb-<br/>Relation: is a, Related to: called unique hues -rrb-<br/>Relation: is defined as, Related to: a color , -lrb- in the ciecam02 model -rrb- , as `` the degree to which as similar to or different from stimuli that and yellow '' , -lrb- which in certain theories",1,1,,,1 - System 1,nice,,
36AZSFEYZ46X4PYIPVQA1ILPYHWBV1,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,3X31TUMD7YSVI61PZW0GXH62V70L1U,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:15:16 PST 2019,Sun Feb 24 20:15:46 PST 2019,Wed Feb 27 20:15:46 PST 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),hue,"Hue is one of the main properties -lrb- called color appearance parameters -rrb- of a color , defined technically -lrb- in the ciecam02 model -rrb- , as `` the degree to which a stimulus can be described as similar to or different from stimuli that are described as red , green , blue , and yellow '' , -lrb- which in certain theories of color vision are called unique hues -rrb- .","Relation: is, Related to: one of the main properties -lrb-","Relation: has the property, Related to: one of the main properties -lrb- called color appearance parameters<br/>Relation: has the property, Related to: described<br/>Relation: has the property, Related to: described as red , green , blue ,<br/>Relation: is a, Related to: -rrb-<br/>Relation: is a, Related to: called unique hues -rrb-<br/>Relation: is defined as, Related to: a color , -lrb- in the ciecam02 model -rrb- , as `` the degree to which as similar to or different from stimuli that and yellow '' , -lrb- which in certain theories",1,1,,,2 - System 2,"System two is way more scdescriptive than system one, provides colors",,
34KYK9TV2REHCXHEV0L5QV1IZD2BSW,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:10 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:10 PST 2019,,,3KWTYT08719U6O280J2S07JJ7N6L5D,A301X9EE0SXTYL,Submitted,Sun Feb 24 20:35:41 PST 2019,Sun Feb 24 20:35:53 PST 2019,Wed Feb 27 20:35:53 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),navigator,"The navigator is in charge of maintaining the aircraft or ship 's nautical charts , nautical publications , and navigational equipment , and he/she generally has responsibility for meteorological equipment and communications .","Relation: is, Related to: in charge of maintaining the aircraft or ship 's nautical charts , nautical publications , and navigational equipment<br/>Relation: maintaining, Related to: the aircraft or ship 's nautical charts , nautical publications , and navigational equipment","Relation: is a, Related to: in charge of ship 's<br/>Relation: has the property, Related to: maintaining the aircraft or<br/>Relation: is defined as, Related to: nautical charts , nautical publications , and navigational equipment , and he/she generally has responsibility for meteorological equipment and communications",1,4,,,2 - System 2,GOOD ANSWER,,
34KYK9TV2REHCXHEV0L5QV1IZD2BSW,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:10 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:10 PST 2019,,,3UNH76FOCTBCEUUDBX84BHW12X0YM8,A8IVHFOJ3NYTM,Submitted,Sun Feb 24 20:37:41 PST 2019,Sun Feb 24 20:39:08 PST 2019,Wed Feb 27 20:39:08 PST 2019,,,,87,0% (0/0),0% (0/0),0% (0/0),navigator,"The navigator is in charge of maintaining the aircraft or ship 's nautical charts , nautical publications , and navigational equipment , and he/she generally has responsibility for meteorological equipment and communications .","Relation: is, Related to: in charge of maintaining the aircraft or ship 's nautical charts , nautical publications , and navigational equipment<br/>Relation: maintaining, Related to: the aircraft or ship 's nautical charts , nautical publications , and navigational equipment","Relation: is a, Related to: in charge of ship 's<br/>Relation: has the property, Related to: maintaining the aircraft or<br/>Relation: is defined as, Related to: nautical charts , nautical publications , and navigational equipment , and he/she generally has responsibility for meteorological equipment and communications",1,4,,,1 - System 1,IT WAS RELATED TO TARGET TERM,,
34KYK9TV2REHCXHEV0L5QV1IZD2BSW,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:10 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:10 PST 2019,,,3WETL7AQWUEDQKCJUDYS4LP271F53J,A3EL0EEIRKNWZW,Submitted,Sun Feb 24 20:14:18 PST 2019,Sun Feb 24 20:14:49 PST 2019,Wed Feb 27 20:14:49 PST 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),navigator,"The navigator is in charge of maintaining the aircraft or ship 's nautical charts , nautical publications , and navigational equipment , and he/she generally has responsibility for meteorological equipment and communications .","Relation: is, Related to: in charge of maintaining the aircraft or ship 's nautical charts , nautical publications , and navigational equipment<br/>Relation: maintaining, Related to: the aircraft or ship 's nautical charts , nautical publications , and navigational equipment","Relation: is a, Related to: in charge of ship 's<br/>Relation: has the property, Related to: maintaining the aircraft or<br/>Relation: is defined as, Related to: nautical charts , nautical publications , and navigational equipment , and he/she generally has responsibility for meteorological equipment and communications",1,4,,,2 - System 2,same as definition given,,
3APP19WN71K8GGRS49AGQ1WNX1XG6W,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,36PW28KO402D6O4XET65VN9LQ47AEM,A11K4HY613LGHX,Submitted,Sun Feb 24 20:36:42 PST 2019,Sun Feb 24 20:37:03 PST 2019,Wed Feb 27 20:37:03 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),cheddar,"Cheddar is the most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market .","Relation: is defined as, Related to: most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market","Relation: is, Related to: the most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market<br/>Relation: accounting, Related to: for 51 % of the country 's # 1.9 billion annual cheese market",0,3,,,1 - System 1,IT IS A CORRECT ANSWER.,,
3APP19WN71K8GGRS49AGQ1WNX1XG6W,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,3DUZQ9U6SNUY8VCDQJH6GRRDC5GVS8,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:37:04 PST 2019,Sun Feb 24 20:37:18 PST 2019,Wed Feb 27 20:37:18 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),cheddar,"Cheddar is the most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market .","Relation: is defined as, Related to: most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market","Relation: is, Related to: the most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market<br/>Relation: accounting, Related to: for 51 % of the country 's # 1.9 billion annual cheese market",0,3,,,2 - System 2,nice,,
3APP19WN71K8GGRS49AGQ1WNX1XG6W,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,3MH9DQ757XIV5BEMQTDKVR6RANCUGX,A3T1HG9HAJYGWX,Submitted,Sun Feb 24 20:13:52 PST 2019,Sun Feb 24 20:15:54 PST 2019,Wed Feb 27 20:15:54 PST 2019,,,,122,0% (0/0),0% (0/0),0% (0/0),cheddar,"Cheddar is the most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market .","Relation: is defined as, Related to: most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market","Relation: is, Related to: the most popular type of cheese in the uk , accounting for 51 % of the country 's # 1.9 billion annual cheese market<br/>Relation: accounting, Related to: for 51 % of the country 's # 1.9 billion annual cheese market",0,3,,,1 - System 1,it is very simplified,,
3MDWE879UH8Z7ILFMULE90WS7PD9BJ,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:10 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:10 PST 2019,,,382M9COHEILXLXIVKYNWVOLFX7YEU1,AVZOGPWNTUPC4,Submitted,Sun Feb 24 20:32:04 PST 2019,Sun Feb 24 20:32:19 PST 2019,Wed Feb 27 20:32:19 PST 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),magnetization,"The origin of the magnetic moments responsible for magnetization can be either microscopic electric currents resulting from the motion of electrons in atoms , or the spin of the electrons or the nuclei .","Relation: can, Related to: be<br/>Relation: be, Related to: either microscopic electric currents resulting from the motion of electrons in atoms , or the spin of the electrons or the nuclei","Relation: causes, Related to: either microscopic electric currents from the motion of electrons in atoms , or electrons or the nuclei",1,2,,,3 - Cannot tell: Both are equally good/bad,close,,
